session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
12920,1055,3,876,998,2,682,249,277,958,876,100
12921,222,682,277,136,3,5,2235,760,277,2236,100
12922,1274,894,760,4694,4695,1274,2236,2236,1274,1274,100
12923,1274,760,3,622,2,760,6,10,2,1274,100
12924,1274,3,2,652,103,3,652,609,1709,652,100
12925,136,652,652,251,37,23,3,3,2,58,100
12926,31,58,136,58,52,58,52,58,2,1414,100
12927,6,1414,1712,609,2,1712,1712,1712,1712,3,100
12928,2,476,476,476,476,1713,2,1713,476,6,100
12929,10,2,662,662,662,662,662,662,662,662,100
12930,85,1714,2,2,15,387,108,118,2,5,100
12931,90,108,5,22,101,90,45,5,17,18,100
12932,107,118,20,1714,31,6,10,2,3,2,100
12933,58,136,3,2,598,598,2,2,3163,3163,100
12934,2,1184,1184,1184,1184,2,118,90,108,694,100
12935,387,573,622,90,5,108,573,5,22,90,100
12936,5,90,573,5,22,108,45,17,18,5,100
12937,573,17,3133,4696,18,4697,4691,20,596,3,100
12938,2,3,2,15,37,23,23,6,2,3,100
12939,10,21,4,2,977,31,977,5,1227,22,100
12940,6,281,977,977,22,3197,148,977,977,20,100
12941,2,1953,1953,2,1445,1445,1445,1445,1445,1445,100
12942,6,10,2,1298,2,1298,2,2,3199,17,100
12943,5,45,3199,4681,18,3,2,2,998,682,100
12944,277,222,682,307,998,1125,1125,277,3,2235,100
12945,682,998,1125,998,682,222,277,3,682,998,100
12946,682,222,998,3,2210,277,222,193,2,118,100
12947,108,90,217,52,108,22,5,18,90,17,100
12948,5,20,6,2,4673,3,213,2,60,60,100
12949,265,39,39,67,67,80,85,52,60,60,100
12950,265,39,207,72,15,15,15,15,37,23,100
12951,23,30,3,10,33,39,9,6,80,9,100
12952,4,67,596,3,2,15,72,15,67,207,100
12953,15,15,37,23,15,23,23,15,69,162,100
12954,69,2,85,39,30,6,9,3,10,33,100
12955,52,80,9,37,23,23,9,9,6,139,100
12956,15,112,9,6,4,37,23,23,37,23,100
12957,23,23,37,23,69,69,162,207,72,15,100
12958,15,15,15,39,6,9,33,3,30,10,100
12959,4,69,69,162,39,60,60,265,39,39,100
12960,69,162,69,255,60,60,60,265,67,207,100
12961,596,3,2,15,72,15,67,15,15,15,100
12962,15,2339,38,15,38,13,19,13,19,38,100
12963,38,1,13,627,13,3,7,153,19,38,100
12964,1,717,625,717,202,717,625,1004,717,625,100
12965,202,1004,23,37,139,112,1724,2,21,27,100
12966,911,3,30,10,39,33,51,78,6,2212,100
12967,9,24,80,85,52,9,39,4,357,357,100
12968,507,15,72,15,15,2,3,15,3,30,100
12969,33,2,598,598,6,24,37,23,9,2,100
12970,9,9,23,37,23,9,4,37,23,9,100
12971,23,37,9,9,9,37,23,4,9,60,100
12972,60,60,60,265,39,39,39,39,67,207,100
12973,81,3201,37,23,67,39,72,15,15,15,100
12974,15,15,15,139,112,911,27,21,30,3,100
12975,10,9,33,6,80,85,52,52,9,9,100
12976,3,682,2,958,998,682,277,483,3,876,100
12977,1211,1055,1608,249,682,222,277,3,1125,760,100
12978,1125,23,37,5,23,251,760,894,760,2205,100
12979,3202,3203,3202,2205,4680,760,3,3203,15,247,100
12980,622,760,73,258,173,2205,2,3,10,6,100
12981,2,616,616,616,616,616,616,616,616,616,100
12982,616,616,616,616,616,616,616,616,616,616,100
12983,616,616,22,2,795,795,795,795,67,22,100
12984,40,795,107,795,52,20,40,795,795,795,100
12985,46,148,22,3,9,46,2,463,433,40,100
12986,46,795,795,795,795,795,795,3,3206,2,100
12987,3206,2,3207,3207,3112,40,3,213,9,2,100
12988,4,39,39,39,255,207,72,15,15,15,100
12989,37,23,3,30,33,10,507,357,24,6,100
12990,9,6,9,9,23,37,9,9,9,37,100
12991,23,23,23,4,9,9,9,23,37,23,100
12992,9,9,9,23,37,23,4,9,9,9,100
12993,23,37,23,9,9,9,37,23,23,4,100
12994,9,9,9,23,37,23,9,9,9,37,100
12995,23,4,9,39,39,287,287,39,67,207,100
12996,15,72,15,15,15,3,2,596,67,53,100
12997,80,67,52,15,297,275,4,15,52,53,100
12998,53,53,53,53,53,53,307,53,53,53,100
12999,53,53,53,2,23,37,53,53,10,30,100
13000,3,33,6,80,9,53,53,53,53,5,100
13001,53,53,53,53,2,3,85,4,2,9,100
13002,112,15,139,72,15,52,37,23,23,238,100
13003,238,66,49,66,49,15,3,2,2,1963,100
13004,1963,31,45,17,1963,18,1964,15,1963,5,100
13005,1964,5,3208,1283,1964,217,3208,193,52,297,100
13006,1964,5,2,1382,1197,4666,721,892,379,892,100
13007,3,721,1158,379,721,1158,892,721,3,1965,100
13008,2,204,1965,1965,5,222,106,516,204,4667,100
13009,204,239,258,80,112,80,1965,565,15,15,100
13010,15,15,15,10,30,3,33,3,2,6,100
13011,2,3,58,58,136,3,31,58,58,9,100
13012,2,37,23,9,2,45,3,130,1110,1726,100
13013,17,107,18,1726,3,53,22,5,1110,22,100
13014,1110,20,9,2,6,10,53,2,3,2,100
13015,786,52,786,786,945,110,9,142,2,2,100
13016,166,292,1770,1386,501,3216,166,166,1386,1770,100
13017,501,127,17,18,45,127,594,45,18,127,100
13018,6,166,17,52,22,166,5,127,5,5,100
13019,1386,2,191,3217,501,191,2267,2267,2267,191,100
13020,191,20,191,191,191,191,191,191,191,191,100
13021,191,22,191,191,191,191,191,191,191,191,100
13022,191,191,191,191,191,3,30,6,33,9,100
13023,15,72,39,23,37,69,69,69,162,6,100
13024,9,9,217,52,15,52,31,150,4,139,100
13025,112,4,6,3,30,9,15,72,15,15,100
13026,33,9,3,30,4,287,243,243,243,243,100
13027,72,15,15,1966,3,2,1966,1227,1966,3,100
13028,1966,3,37,23,23,2,3219,103,3,3219,100
13029,103,3,9,2,3,2,15,15,15,2,100
13030,30,3,33,9,243,243,243,243,243,243,100
13031,243,243,3,2,9,2,4,287,287,60,100
13032,60,60,60,265,39,39,39,69,162,69,100
13033,69,39,39,39,39,69,162,39,39,39,100
13034,67,15,72,15,69,162,69,67,2,3,100
13035,2,17,3,45,15,18,502,3,15,2,100
13036,502,5,502,502,502,2,2,4665,103,58,100
13037,103,3,136,5,247,213,3,9,2,10,100
13038,6,105,37,23,23,15,15,15,80,85,100
13039,30,9,10,3,33,6,243,2,243,1704,100
13040,2216,243,1704,871,243,287,871,1722,243,2,100
13041,4672,130,15,5,53,4674,130,22,3,17,100
13042,18,3,45,292,107,127,127,175,2,127,100
13043,31,283,52,298,175,52,52,370,20,119,100
13044,119,2,10,105,6,287,287,287,287,287,100
13045,9,255,9,37,23,9,9,9,37,23,100
13046,23,23,4,9,9,9,37,23,23,243,100
13047,243,243,243,243,243,243,9,287,9,9,100
13048,37,23,4,9,287,9,4,39,39,287,100
13049,243,243,243,69,162,69,243,243,243,243,100
13050,243,243,15,72,15,15,60,60,60,265,100
13051,39,287,243,243,69,162,67,15,72,15,100
13052,15,15,15,67,30,6,9,33,10,4,100
13053,3,39,15,72,15,15,287,23,37,23,100
13054,6,3,30,9,33,80,85,52,9,2,100
13055,596,3,139,15,112,217,52,52,9,3,100
13056,2,150,31,2,3,2,2,103,3224,3,100
13057,136,3224,103,5,9,2,2,2,4675,2,100
13058,1768,103,103,1768,217,1408,80,1408,80,15,100
13059,3196,871,871,37,23,1408,23,871,2,3181,100
13060,277,249,277,5,222,760,1170,3181,277,277,100
13061,22,45,130,18,17,483,53,15,5,107,100
13062,1203,136,1979,958,483,2785,1405,760,894,622,100
13063,483,2050,2578,483,483,1433,1211,483,1055,277,100
13064,20,9,2,10,6,81,3201,2,502,502,100
13065,502,502,502,2,502,706,2324,53,706,502,100
13066,53,502,22,45,130,6,502,18,2,5,100
13067,130,80,22,502,2,17,502,119,502,1236,100
13068,502,502,130,5,502,18,5,53,22,17,100
13069,502,67,502,502,502,502,502,502,502,502,100
13070,119,17,5,130,18,53,22,20,52,46,100
13071,53,22,148,3,9,2,69,162,69,46,100
13072,10,6,46,46,46,46,46,46,46,46,100
13073,3,46,2,46,9,46,46,46,46,37,100
13074,23,23,46,4,72,15,46,46,6,9,100
13075,46,4,46,3,9,2,46,46,46,46,100
13076,46,46,46,9,46,46,46,46,46,46,100
13077,15,15,46,18,5,17,22,46,20,2,100
13078,30,3,33,37,46,23,9,6,46,46,100
13079,46,3,88,2,46,46,238,66,49,46,100
13080,46,6,46,46,46,9,46,46,46,3,100
13081,30,46,33,6,24,9,4,46,46,238,100
13082,49,66,46,2,31,46,58,31,58,58,100
13083,9,46,238,66,238,49,66,49,238,37,100
13084,23,23,2,46,49,66,238,49,66,46,100
13085,2,947,238,238,66,49,238,238,66,66,100
13086,49,49,2,2,4676,46,238,66,66,49,100
13087,49,9,2,2,36,3,92,36,158,3,100
13088,36,3,15,36,72,349,46,203,2,791,100
13089,791,106,791,3014,6,239,46,46,105,3,100
13090,9,2,6,10,46,46,46,46,52,1968,100
13091,1968,1968,1968,46,238,49,66,3168,3168,46,100
13092,3,9,2,46,46,46,46,46,46,46,100
13093,46,46,23,37,23,46,46,46,46,46,100
13094,238,66,49,66,49,46,46,46,46,46,100
13095,15,46,46,30,3,6,33,46,9,4,100
13096,46,46,46,46,46,46,46,46,46,37,100
13097,23,23,46,46,46,46,46,46,46,46,100
13098,46,46,46,46,60,60,60,265,39,39,100
13099,80,67,207,15,72,15,15,15,15,67,100
13100,51,21,33,30,27,3,9,10,911,4,100
13101,6,255,287,287,80,112,72,15,139,217,100
13102,52,52,23,37,23,31,150,85,69,69,100
13103,162,52,66,238,49,49,66,238,49,66,100
13104,238,66,49,66,49,60,60,60,60,265,100
13105,287,80,67,139,15,72,112,15,23,37,100
13106,23,39,217,52,52,67,39,255,31,150,100
13107,238,66,66,49,238,238,66,49,238,66,100
13108,49,80,15,72,23,37,23,15,15,15,100
13109,21,27,911,30,6,10,3,9,33,51,100
13110,85,52,9,6,24,23,37,23,9,69,100
13111,162,69,9,37,23,4,9,23,37,23,100
13112,9,287,9,37,23,23,4,9,23,37,100
13113,23,9,9,37,23,4,9,23,37,9,100
13114,4,60,60,60,60,265,39,67,80,596,100
13115,3,2,15,72,15,2,2,1928,15,3,100
13116,3,1051,1051,1051,67,15,15,27,10,21,100
13117,4,911,37,23,23,2,6,727,3,3169,100
13118,207,15,85,15,15,52,21,27,911,33,100
13119,30,10,3,51,6,24,53,53,53,3,100
13120,213,9,88,2,3,2,9,9,37,23,100
13121,23,9,112,139,9,3,1051,1051,1051,3,100
13122,3,1051,3,1051,1051,162,69,69,9,3,100
13123,3,2,1390,130,1891,1908,4677,53,22,130,100
13124,1891,1390,5,107,15,72,804,4678,37,23,100
13125,103,2,1768,3,3,136,1768,103,1768,103,100
13126,5,20,2,2277,2277,2277,10,31,4,6,100
13127,3,2,9,45,3,2,124,22,198,454,100
13128,201,18,124,5,17,4679,2,786,37,52,100
13129,786,945,110,20,110,3,2,9,6,10,100
13130,786,2,218,163,144,163,218,144,218,218,100
13131,144,218,218,218,218,144,218,218,144,218,100
13132,144,218,218,144,218,144,218,144,218,218,100
13133,144,218,218,218,144,81,268,268,144,218,100
13134,144,144,218,144,144,144,218,1051,9,3,100
13135,15,6,4,37,23,23,2,2,2,58,100
13136,31,3,58,128,2,4770,703,624,4771,767,100
13137,496,15,582,2,1401,3,3,1401,1401,15,100
13138,496,6,10,208,2,49,49,49,2,1161,100
13139,1161,293,534,478,293,1161,1161,1161,1161,1161,100
13140,1161,30,33,6,3,9,2,2,2264,3173,100
13141,2264,2264,3173,37,23,23,15,72,3,2,100
13142,2,1753,4772,1753,1753,45,17,1753,18,4808,100
13143,1753,5,9,54,62,2,62,54,143,86,100
13144,54,62,86,54,62,10,6,2,753,753,100
13145,753,753,753,753,753,753,753,753,753,753,100
13146,753,753,753,753,3,9,2,2,2,2,100
13147,2,1156,1156,1156,1156,1156,217,1755,1755,1755,100
13148,3178,1309,2,1652,292,3179,6,22,45,2,100
13149,127,18,67,17,127,127,5,1309,22,9,100
13150,2,1755,1755,20,22,6,10,22,2247,281,100
13151,3,5,2247,2247,20,596,3,2,2,2248,100
13152,2248,2248,2,1758,1758,1758,1758,1758,9,2,100
13153,2,1156,1156,1156,37,23,2,2,3180,3180,100
13154,1466,4864,22,1466,5,1466,1466,4865,2244,394,100
13155,574,274,5,1453,1761,4866,1455,231,6,274,100
13156,4867,15,31,495,574,376,1094,873,1531,3,100
13157,22,394,281,574,231,394,312,274,1761,1531,100
13158,569,1764,202,3186,4868,4869,22,231,130,274,100
13159,312,217,125,1094,274,53,1531,274,569,20,100
13160,674,2,274,274,6,3,10,90,387,108,100
13161,22,5,73,2,118,73,108,469,90,52,100
13162,217,17,90,108,22,101,118,45,5,18,100
13163,297,118,404,20,3,2,213,6,9,31,100
13164,2,4863,2,54,143,86,62,54,2,952,100
13165,1528,17,18,350,1528,952,952,952,5,350,100
13166,88,2,6,10,9,350,18,17,952,106,100
13167,5,350,106,2091,629,258,112,1519,6,4,100
13168,23,37,23,2,1017,4870,330,970,1017,73,100
13169,73,383,970,330,73,5,3191,330,1017,73,100
13170,383,572,87,17,970,214,18,2196,6,45,100
13171,5,22,383,52,2113,2176,383,5,330,330,100
13172,330,87,2,1531,1094,5,281,376,1047,22,100
13173,202,231,1761,873,312,569,1761,376,495,3186,100
13174,231,1531,231,130,312,1094,53,125,1531,1094,100
13175,569,1094,20,495,394,5,202,1094,376,130,100
13176,376,569,1761,1094,53,125,1094,569,572,2,100
13177,491,491,759,775,3,491,545,2258,17,491,100
13178,18,130,3,53,15,491,31,675,2259,73,100
13179,469,491,5,275,491,53,491,106,1958,80,100
13180,245,775,3,17,3,18,130,53,73,73,100
13181,87,214,53,491,275,5,491,20,674,87,100
13182,3,88,2,69,69,162,10,105,6,9,100
13183,2,9,39,255,9,4,60,60,60,60,100
13184,39,39,255,67,80,15,67,72,3,596,100
13185,2,15,580,2,330,1017,970,383,970,423,100
13186,4873,1017,330,73,454,330,383,5,3191,73,100
13187,572,22,17,18,2176,45,73,970,1017,6,100
13188,383,2196,52,2113,15,5,383,330,247,67,100
13189,330,2,3,2,38,38,13,13,19,38,100
13190,1,13,627,572,38,3,19,38,13,38,100
13191,19,38,1,13,11,19,1,13,11,13,100
13192,1,19,1,1,1,1,19,1,539,3,100
13193,19,1,1,10,23,37,23,1,1,330,100
13194,330,330,1,9,2,1,1764,130,45,4874,100
13195,1764,13,18,38,17,130,19,53,3,13,100
13196,1764,13,22,5,15,1764,107,67,52,78,100
13197,1,13,2,3,19,20,1969,2,1,1969,100
13198,1,1,1,1,4875,1,1,2,1,1,100
13199,6,10,1,85,1,1,1,1,1,1,100
13200,3,9,213,1,2,52,1,1,1,1,100
13201,1,1,1,1,1,1,1,1,1,1,100
13202,1,1,1,1,1,1,1,1,1,1,100
13203,1,1,1,1,1,1,1,3,3,1,100
13204,1,2,1962,1962,1962,1,1969,2,1969,1962,100
13205,2,1523,1523,1523,2,1,1,1,1,1,100
13206,1,1,3,1,1,1,2,1,1,1,100
13207,1,1,1,1,19,1,13,38,19,1,100
13208,13,1,19,8,1,13,1,8,1,5,100
13209,1,1,1,207,1,5,15,1,15,15,100
13210,1,1,1,1,1,544,78,1,13,1,100
13211,1,1,19,1,10,30,33,1,1,4,100
13212,1,19,19,19,1,19,3,1,213,1,100
13213,1,1,2,1,1,1,6,9,1,1,100
13214,1,1,1,1,1,1,1,37,23,23,100
13215,2,171,335,15,45,146,101,248,31,1752,100
13216,248,5,18,146,101,335,248,101,146,5,100
13217,6,22,17,53,22,101,1,1,20,1,100
13218,1,1,1,1,22,1,1,19,1,19,100
13219,1,19,1,31,13,6,10,19,19,1,100
13220,1,19,1,1,3,9,1,2,1,1,100
13221,13,1,11,78,13,19,1,13,13,11,100
13222,1,11,1,14,19,1,13,3,3,13,100
13223,19,13,8,1,153,19,13,14,14,19,100
13224,1,153,13,7,153,1,19,13,19,738,100
13225,13,38,19,19,13,8,19,1,153,13,100
13226,153,11,38,19,13,1,13,19,52,192,100
13227,4876,10,38,11,13,153,38,19,19,192,100
13228,38,1,13,19,13,140,140,1,19,11,100
13229,13,15,11,13,78,19,1,140,1,88,100
13230,11,1,13,11,1,1,11,11,1,1,100
13231,1,1,11,11,19,1,19,11,1,11,100
13232,11,11,1,1,11,11,13,19,11,1,100
13233,1,11,11,11,1,11,11,1,2,11,100
13234,1,9,6,11,78,11,13,11,1,19,100
13235,19,1,1,11,11,1,1,11,11,1,100
13236,11,1,11,11,1,11,11,1,11,1,100
13237,11,11,1,11,1,11,11,11,1,1,100
13238,11,11,3,11,1,2,231,1306,1306,1306,100
13239,2621,1306,2621,1306,11,1,11,11,1,11,100
13240,11,139,112,1,11,1,11,11,1,11,100
13241,1,11,11,1,11,11,1,11,1,15,100
13242,11,11,1,11,1,11,11,11,1,1,100
13243,11,11,11,1,30,3,33,2,11,1,100
13244,11,11,1,11,11,1,11,1,11,6,100
13245,11,1,11,1,11,11,1,11,11,1,100
13246,1,11,11,267,456,67,11,217,415,1,100
13247,1,11,11,11,1,11,1,11,11,1,100
13248,11,11,1,11,1,11,456,11,6,11,100
13249,1,51,1,11,24,11,1,11,1,11,100
13250,11,1,11,1,11,11,1,11,11,1,100
13251,11,1,11,11,11,1,11,1,11,11,100
13252,69,69,1,162,11,1,11,1,11,19,100
13253,19,11,1,11,1,11,11,11,1,1,100
13254,11,11,11,1,11,9,1,11,11,1,100
13255,37,23,23,11,11,11,1,1,11,11,100
13256,11,1,1,11,11,11,1,11,1,11,100
13257,11,1,11,11,11,1,1,11,72,15,100
13258,387,90,118,2,108,5,108,90,22,67,100
13259,90,404,297,11,17,108,45,18,881,52,100
13260,217,73,11,90,22,1,5,101,5,118,100
13261,1,11,11,11,20,1,11,1,11,1,100
13262,11,11,11,1,2,2622,1,11,11,1,100
13263,11,1,11,11,1,3,11,1,31,11,100
13264,11,1,11,2,2622,11,1,25,25,25,100
13265,1,25,11,11,11,25,25,25,1,25,100
13266,1,11,11,88,11,1,11,11,1,11,100
13267,11,1,11,25,25,25,25,25,25,1,100
13268,25,11,1,25,11,25,25,11,25,25,100
13269,25,25,11,11,1,25,25,25,1,25,100
13270,11,2,11,6,9,11,1,11,1,11,100
13271,11,1,11,11,1,11,1,11,11,11,100
13272,1,1,11,11,11,1,11,11,1,11,100
13273,1,11,11,11,1,1,3,38,19,2,100
13274,1306,231,1,1306,1,13,38,19,1,14,100
13275,78,1,14,13,2,14,4877,1,1,14,100
13276,1,13,38,1,1,1,1,13,14,19,100
13277,153,1,13,140,140,13,78,1,14,14,100
13278,1,19,140,13,14,19,140,1,14,14,100
13279,13,14,13,1,14,19,1,19,14,14,100
13280,1,14,1,1,1,14,1,14,51,1,100
13281,14,1,24,14,3,1,14,19,14,13,100
13282,2,78,14,1,1,14,14,1,14,1,100
13283,14,14,1,2,118,573,5,108,90,18,100
13284,13,38,17,90,108,22,5,118,73,118,100
13285,5,90,14,13,1,14,14,1,20,14,100
13286,14,1,14,1,14,6,14,14,1,1,100
13287,14,14,1,14,19,14,1,14,1,14,100
13288,3,2,1,14,1,14,14,1,14,1,100
13289,14,1,14,14,14,1,1,14,14,14,100
13290,2,3,58,31,58,31,3,1,136,58,100
13291,348,1,531,14,14,14,1,14,1,14,100
13292,14,2,3,36,36,158,1984,3,92,36,100
13293,247,469,36,756,646,459,5,212,479,1,100
13294,14,14,1,14,1,14,14,1,1,14,100
13295,14,13,11,1,153,19,1,19,7,78,100
13296,140,13,19,13,7,1,7,7,7,7,100
13297,13,11,11,1,1,1,1,11,11,1,100
13298,3,1,11,11,1,19,19,11,19,1,100
13299,11,11,1,2,11,11,1,11,105,11,100
13300,1,11,1,11,11,11,1,1,11,11,100
13301,9,11,1,78,11,1,13,11,11,1,100
13302,11,11,1,11,1,6,11,11,11,37,100
13303,23,1,23,1,11,11,11,1,11,1,100
13304,11,11,1,11,11,1,11,1,11,11,100
13305,11,1,1,11,11,11,1,11,11,1,100
13306,11,1,11,11,1,1,11,11,3,11,100
13307,1,11,1,3,1,19,13,13,19,627,100
13308,297,5,19,19,19,19,19,13,5,19,100
13309,13,13,13,8,19,13,38,1,19,13,100
13310,140,1,19,78,11,13,19,1,13,11,100
13311,11,11,11,1,13,8,1,1,8,1,100
13312,19,8,1,1,1,1,8,19,1,8,100
13313,8,1,8,1,8,8,1,3,2,9,100
13314,8,15,8,1,8,8,8,2,1,58,100
13315,58,3,136,348,531,8,1,8,1,8,100
13316,738,78,8,8,6,13,1,1,8,2,100
13317,58,3,58,136,8,8,1,1,8,8,100
13318,1,8,8,1,8,1,8,8,8,1,100
13319,1,9,8,8,8,1,1,8,8,8,100
13320,1,2,8,1,8,8,1,8,8,1,100
13321,8,1,8,8,8,1,8,8,8,1,100
13322,8,1,8,8,1,8,1,8,1,8,100
13323,8,8,1,8,8,8,1,1,8,8,100
13324,8,1,8,1,8,8,1,8,1,8,100
13325,1,8,19,8,1,8,4,1,8,8,100
13326,1,8,9,8,1,8,1,8,8,1,100
13327,1,8,8,8,1,8,8,1,8,1,100
13328,8,8,1,8,1,8,8,8,1,1,100
13329,8,8,1,8,8,1,8,8,1,8,100
13330,1,8,8,1,8,8,8,1,1,8,100
13331,8,8,1,1,8,8,8,1,8,1,100
13332,8,1,8,8,8,1,1,8,8,1,100
13333,1,8,8,1,8,8,1,8,1,8,100
13334,8,1,1,8,8,19,8,1,8,8,100
13335,1,8,1,8,8,8,1,1,8,23,100
13336,37,8,8,1,1,8,8,1,8,8,100
13337,1,8,1,8,8,1,8,1,8,8,100
13338,8,1,1,8,8,8,1,8,1,8,100
13339,8,1,8,8,1,8,1,8,8,8,100
13340,1,1,8,8,8,1,1,8,8,8,100
13341,1,8,8,1,1,8,8,8,1,1,100
13342,8,8,8,1,8,1,8,1,8,8,100
13343,1,8,1,8,8,8,1,1,8,8,100
13344,8,1,8,8,1,8,8,1,8,8,100
13345,1,8,1,8,8,8,8,1,8,8,100
13346,8,1,19,8,1,19,19,1,1,1,100
13347,1,1,1,1,1,1,1,1,1,1,100
13348,1,1,1,1,1,1,1,1,1,8,100
13349,8,1,1,8,1,8,1,8,1,8,100
13350,8,8,1,1,8,8,8,1,1,8,100
13351,8,8,1,8,1,8,8,1,8,8,100
13352,1,1,8,8,8,1,1,8,8,1,100
13353,8,8,1,8,1,8,8,1,8,1,100
13354,8,8,8,1,1,8,8,1,8,19,100
13355,8,1,8,1,8,8,1,8,1,8,100
13356,8,8,1,1,8,8,8,1,1,8,100
13357,8,1,8,1,8,1,6,8,8,1,100
13358,8,1,8,8,1,8,1,8,8,1,100
13359,8,23,37,8,1,8,1,8,8,8,100
13360,1,1,8,8,8,1,8,1,8,8,100
13361,1,8,8,1,8,1,8,8,8,1,100
13362,1,8,8,8,1,8,1,8,8,1,100
13363,8,1,8,1,8,8,8,1,1,8,100
13364,8,8,1,1,8,8,8,1,8,1,100
13365,8,8,1,8,1,8,1,8,8,1,100
13366,8,8,1,8,1,8,8,8,1,1,100
13367,8,8,8,1,1,8,8,8,1,8,100
13368,1,8,8,1,8,8,1,8,1,8,100
13369,8,8,1,1,8,8,1,8,8,1,100
13370,8,1,8,8,1,8,1,8,8,8,100
13371,1,1,8,8,8,1,8,1,8,8,100
13372,19,1,19,1,19,1,1,1,1,1,100
13373,1,13,1,1,1,1,1,8,1,8,100
13374,8,8,1,8,1,8,8,8,1,1,100
13375,8,8,1,8,13,8,1,8,1,8,100
13376,8,1,1,8,8,8,1,8,1,8,100
13377,8,1,8,1,8,1,8,8,8,8,100
13378,1,1,13,13,8,8,8,1,8,1,100
13379,8,8,4,1,8,8,1,8,8,1,100
13380,19,8,8,8,1,1,8,8,8,1,100
13381,1,8,8,8,1,8,8,1,8,1,100
13382,8,8,8,1,1,8,8,8,1,1,100
13383,8,8,8,1,8,1,8,8,1,8,100
13384,8,1,8,1,8,8,8,1,1,8,100
13385,8,1,8,8,1,8,1,8,9,8,100
13386,1,1,8,8,8,1,8,8,1,8,100
13387,1,37,23,8,8,1,8,1,8,6,100
13388,8,8,1,1,8,8,1,8,8,1,100
13389,8,1,8,8,19,1,8,8,8,8,100
13390,78,1,8,8,8,1,1,9,19,8,100
13391,8,8,8,8,8,1,8,8,1,8,100
13392,1,8,8,8,1,1,8,8,8,1,100
13393,8,1,8,8,1,8,8,1,1,8,100
13394,8,8,1,8,1,8,8,1,8,8,100
13395,1,8,8,1,8,8,8,1,8,1,100
13396,8,8,8,1,1,8,8,8,1,8,100
13397,1,8,1,8,8,8,1,1,8,8,100
13398,8,1,1,8,8,8,1,8,1,8,100
13399,1,8,8,1,8,1,8,8,8,1,100
13400,1,8,8,8,1,8,1,8,8,1,100
13401,1,1,1,13,1,1,1,24,6,6,100
13402,9,13,1,8,13,19,140,13,19,1,100
13403,13,11,11,1,19,11,11,1,1,13,100
13404,8,8,1,19,1,19,1,1,8,8,100
13405,1,8,1,1,8,1,1,8,1,8,100
13406,8,15,19,72,19,19,8,1,1,8,100
13407,8,8,1,8,1,8,8,8,1,8,100
13408,37,23,8,1,78,1,8,8,13,8,100
13409,1,8,1,8,8,1,8,503,6,1,100
13410,8,8,1,8,8,1,1,8,8,8,100
13411,8,1,1,8,8,1,8,8,1,8,100
13412,8,1,8,8,8,1,1,8,8,1,100
13413,1,8,8,8,1,8,8,1,8,8,100
13414,1,8,8,1,8,1,8,8,8,1,100
13415,1,8,8,8,1,8,1,8,8,1,100
13416,8,1,8,8,1,8,8,1,1,8,100
13417,8,8,1,8,1,8,1,8,8,8,100
13418,1,1,8,8,8,1,8,1,8,1,100
13419,8,8,1,8,1,8,8,8,1,1,100
13420,8,8,8,1,1,8,8,8,1,8,100
13421,1,8,8,1,8,8,1,8,1,8,100
13422,8,1,1,8,8,8,1,8,1,8,100
13423,8,1,8,8,1,8,1,8,8,8,100
13424,1,1,8,8,1,1,8,8,1,8,100
13425,8,1,8,1,8,8,1,8,1,8,100
13426,8,1,8,1,8,1,8,8,8,1,100
13427,1,8,8,8,1,1,8,8,8,1,100
13428,8,1,8,1,8,8,8,1,1,8,100
13429,8,8,1,1,8,4,8,8,1,8,100
13430,1,8,8,1,8,1,8,1,8,8,100
13431,8,19,19,13,38,153,11,38,19,13,100
13432,38,1,3,3,19,13,11,11,19,1,100
13433,13,19,11,13,8,1,1,13,8,13,100
13434,8,13,19,1,8,8,1,13,1,1,100
13435,8,1,8,8,1,1,8,8,8,1,100
13436,8,1,8,8,1,8,8,8,1,1,100
13437,8,8,8,8,1,1,78,6,13,8,100
13438,9,19,13,13,13,8,8,1,8,1,100
13439,8,1,8,1,8,1,8,8,8,1,100
13440,1,8,8,8,1,8,8,8,1,1,100
13441,8,8,8,23,37,1,1,8,8,8,100
13442,8,1,8,1,8,8,1,8,1,8,100
13443,8,1,8,8,1,1,8,8,8,9,100
13444,1,1,8,8,8,1,8,1,8,8,100
13445,1,8,8,1,8,1,8,8,1,1,100
13446,8,8,8,1,8,8,1,8,8,1,100
13447,8,1,8,1,8,8,8,1,1,8,100
13448,8,8,1,8,8,1,8,1,8,8,100
13449,1,8,1,8,8,1,8,1,8,1,100
13450,8,1,8,8,1,8,8,1,8,1,100
13451,8,8,1,8,1,8,8,1,8,8,100
13452,1,8,1,8,8,8,1,1,8,8,100
13453,8,1,1,8,8,8,1,8,1,8,100
13454,8,1,8,8,8,1,1,8,8,8,100
13455,1,1,8,8,8,1,8,1,8,1,100
13456,8,1,8,1,8,8,8,1,1,8,100
13457,8,1,8,1,8,8,1,8,8,1,100
13458,1,8,8,8,1,8,1,8,1,8,100
13459,8,1,8,1,8,8,8,1,1,8,100
13460,8,8,1,8,1,8,8,1,8,1,100
13461,8,8,1,8,8,8,1,1,8,8,100
13462,8,1,1,8,8,8,1,8,8,1,100
13463,8,1,8,8,1,8,1,8,8,1,100
